'Nombre: AMBIENTALIA; Código: 12345678; Fecha: 13/04/2018 00:00:00; Canales: 12
#HHMM;4,PM10,µg/m³;5,PM2.5,µg/m³;1,NO,ppb;2,NO2,ppb;3,NOX,ppb;,SO2,ppb;,Latitud,grados;,Longitud,grados;,Altitud,m;,Humedad Int,% H.R.;,Temperatura Int,°C;,Estado Puerta,No definida;
0323 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'34''  2602.2  45.0  17.0  0.000 
0324 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'34''  2609.4  45.0  17.0  0.000 
0325 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'34''  2624.0  45.0  17.0  0.000 
0326 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'34''  2620.3  45.0  17.0  0.000 
0327 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'34''  2603.1  45.1  17.0  0.000 
0328 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'34''  2595.4  45.1  17.0  0.000 
0329 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2571.8  45.1  17.0  0.000 
0330 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2571.8  45.1  17.0  0.000 
0331 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.4  45.1  17.0  0.000 
0332 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2573.7  45.1  17.0  0.000 
0333 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.3  45.1  17.0  0.000 
0334 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.2  45.1  17.0  0.000 
0335 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2581.3  45.1  17.0  0.000 
0336 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2573.9  45.1  17.0  0.000 
0337 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2553.8  45.1  17.0  0.000 
0338 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2567.0  45.0  17.0  0.000 
0339 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2604.3  45.0  17.0  0.000 
0340 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2602.9  45.0  17.0  0.000 
0341 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2597.6  45.0  17.0  0.000 
0342 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2589.5  45.0  17.0  0.000 
0343 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.5  45.1  17.0  0.000 
0344 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2575.9  45.1  17.0  0.000 
0345 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2577.6  45.0  17.0  0.000 
0346 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2573.5  45.0  17.0  0.000 
0347 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2568.2  45.0  17.0  0.000 
0348 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2577.4  45.0  17.0  0.000 
0349 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2593.8  45.0  17.0  0.000 
0350 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2589.9  45.0  17.0  0.000 
0351 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2580.5  45.0  17.0  0.000 
0352 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2577.2  45.0  17.0  0.000 
0353 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2568.4  45.0  17.0  0.000 
0354 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2570.1  45.0  17.0  0.000 
0355 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2568.8  45.0  17.0  0.000 
0356 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2568.0  45.0  17.0  0.000 
0357 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.6  45.0  17.0  0.000 
0358 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'33''  2576.3  45.0  17.0  0.000 
0359 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'33''  2584.4  45.0  17.0  0.000 
0400 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.6  45.0  17.0  0.000 
0401 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2582.3  45.1  17.0  0.000 
0402 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2581.4  45.0  17.0  0.000 
0403 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2569.5  45.0  17.0  0.000 
0404 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.2  45.0  17.0  0.000 
0405 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2574.4  45.0  17.0  0.000 
0406 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2570.9  45.0  17.0  0.000 
0407 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2563.4  45.0  17.0  0.000 
0408 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2561.4  45.0  17.0  0.000 
0409 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2569.2  45.1  17.0  0.000 
0410 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2580.5  45.1  17.0  0.000 
0411 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2605.1  45.0  17.0  0.000 
0412 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.1  45.0  17.0  0.000 
0413 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2588.9  45.0  17.0  0.000 
0414 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2595.5  45.0  17.0  0.000 
0415 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2608.4  45.0  17.0  0.000 
0416 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.4  45.0  17.0  0.000 
0417 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2583.9  45.0  17.0  0.000 
0418 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2583.6  45.0  17.0  0.000 
0419 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.7  45.1  17.0  0.000 
0420 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2582.6  45.0  17.0  0.000 
0421 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2578.6  45.0  17.0  0.000 
0422 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2568.3  45.0  17.0  0.000 
0423 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2551.5  45.0  17.0  0.000 
0424 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2558.2  45.0  17.0  0.000 
0425 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.1  45.0  17.0  0.000 
0426 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2575.2  45.0  17.0  0.000 
0427 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2580.6  45.0  17.0  0.000 
0428 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.7  45.0  17.0  0.000 
0429 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2585.9  45.0  17.0  0.000 
0430 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2583.4  45.0  17.0  0.000 
0431 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.9  45.0  17.0  0.000 
0432 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2582.8  45.0  17.0  0.000 
0433 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2588.8  45.0  17.0  0.000 
0434 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2582.9  45.0  17.0  0.000 
0435 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2566.0  45.0  17.0  0.000 
0436 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2571.5  45.0  17.0  0.000 
0437 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2591.4  45.0  17.0  0.000 
0438 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2590.3  45.0  17.0  0.000 
0439 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2575.6  45.0  17.0  0.000 
0440 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.4  45.0  17.0  0.000 
0441 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2565.6  45.0  17.0  0.000 
0442 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2558.2  45.0  17.0  0.000 
0443 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2546.9  45.0  17.0  0.000 
0444 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2553.6  45.0  17.0  0.000 
0445 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2574.8  45.0  17.0  0.000 
0446 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.2  45.0  17.0  0.000 
0447 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2583.0  45.1  17.0  0.000 
0448 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.3  45.0  17.0  0.000 
0449 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2574.8  45.0  17.0  0.000 
0450 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2575.8  45.0  17.0  0.000 
0451 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2576.2  45.0  17.0  0.000 
0452 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2574.5  45.0  17.0  0.000 
0453 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.3  45.0  17.0  0.000 
0454 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2587.3  45.0  17.0  0.000 
0455 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.9  45.0  17.0  0.000 
0456 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.5  45.0  17.0  0.000 
0457 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2567.2  45.0  17.0  0.000 
0458 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2564.6  45.0  17.0  0.000 
0459 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2560.1  45.0  17.0  0.000 
0500 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2568.3  45.0  17.0  0.000 
0501 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2586.1  45.0  17.0  0.000 
0502 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.7  45.0  17.0  0.000 
0503 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2581.5  45.0  17.0  0.000 
0504 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.2  45.0  17.0  0.000 
0505 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2590.4  45.0  17.0  0.000 
0506 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.2  45.0  17.0  0.000 
0507 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2595.9  45.0  17.0  0.000 
0508 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2594.9  45.0  17.0  0.000 
0509 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2593.4  45.0  17.0  0.000 
0510 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2595.2  45.0  17.0  0.000 
0511 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2604.3  45.0  17.0  0.000 
0512 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'19''  74°4'33''  2602.2  45.0  17.0  0.000 
0513 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2596.1  45.0  17.0  0.000 
0514 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2596.2  45.0  17.0  0.000 
0515 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2594.6  45.0  17.0  0.000 
0516 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.2  45.0  17.0  0.000 
0517 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2585.1  45.0  17.0  0.000 
0518 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.6  45.0  17.0  0.000 
0519 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.9  45.0  17.0  0.000 
0520 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2596.2  45.0  17.0  0.000 
0521 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'32''  2577.7  45.0  17.0  0.000 
0522 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'33''  2578.5  45.0  17.0  0.000 
0523 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'33''  2582.4  45.0  17.0  0.000 
0524 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'33''  2586.3  45.0  17.0  0.000 
0525 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'33''  2586.7  45.0  17.0  0.000 
0526 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'32''  2581.7  45.0  17.0  0.000 
0527 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'32''  2575.7  45.0  17.0  0.000 
0528 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2579.3  45.0  17.0  0.000 
0529 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2584.6  45.0  17.0  0.000 
0530 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2580.6  45.0  17.0  0.000 
0531 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2560.2  45.0  17.0  0.000 
0532 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2558.1  45.0  17.0  0.000 
0533 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2559.5  45.0  17.0  0.000 
0534 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'17''  74°4'33''  2559.6  45.0  17.0  0.000 
0535 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2560.8  45.0  17.0  0.000 
0536 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2564.8  45.0  17.0  0.000 
0537 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2571.3  45.0  17.0  0.000 
0538 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.0  45.0  17.0  0.000 
0539 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2569.3  45.0  17.0  0.000 
0540 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2566.7  45.0  17.0  0.000 
0541 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2567.4  45.0  17.0  0.000 
0542 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2572.6  45.0  17.0  0.000 
0543 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2586.3  45.0  17.0  0.000 
0544 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2585.9  45.0  17.0  0.000 
0545 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2581.3  45.0  17.0  0.000 
0546 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2580.0  45.0  17.0  0.000 
0547 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2575.8  45.0  17.0  0.000 
0548 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2571.7  45.0  17.0  0.000 
0549 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2565.5  45.0  17.0  0.000 
0550 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2570.7  45.0  17.0  0.000 
0551 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2586.0  45.0  17.0  0.000 
0552 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2577.2  45.0  17.0  0.000 
0553 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2565.1  45.0  17.0  0.000 
0554 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2570.7  45.0  17.0  0.000 
0555 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2590.1  45.0  17.0  0.000 
0556 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2588.4  45.0  17.0  0.000 
0557 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2569.6  45.0  17.0  0.000 
0558 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2570.0  45.0  17.0  0.000 
0559 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2600.8  45.0  17.0  0.000 
0600 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2608.2  45.0  17.0  0.000 
0601 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2615.9  45.0  17.0  0.000 
0602 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2610.6  45.0  17.0  0.000 
0603 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2600.1  45.0  17.0  0.000 
0604 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.2  45.0  17.0  0.000 
0605 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2581.3  45.0  17.0  0.000 
0606 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2586.8  45.0  17.0  0.000 
0607 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.6  45.0  17.0  0.000 
0608 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2592.6  45.0  17.0  0.000 
0609 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2587.5  45.0  17.0  0.000 
0610 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2585.9  45.0  17.0  0.000 
0611 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2582.5  45.0  17.0  0.000 
0612 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2590.7  45.0  17.0  0.000 
0613 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2612.5  45.0  17.0  0.000 
0614 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2616.8  45.0  17.0  0.000 
0615 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2633.6  45.0  17.0  0.000 
0616 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2643.8  45.0  17.0  0.000 
0617 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2654.9  44.9  17.0  0.000 
0618 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2639.3  44.9  17.0  0.000 
0619 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2600.8  45.0  17.0  0.000 
0620 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2599.5  45.0  17.0  0.000 
0621 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2599.7  45.0  17.0  0.000 
0622 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2606.1  45.0  17.0  0.000 
0623 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2615.7  45.0  17.0  0.000 
0624 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2604.1  45.0  17.0  0.000 
0625 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2582.1  45.0  17.0  0.000 
0626 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2586.8  45.0  17.0  0.000 
0627 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2599.7  45.0  17.0  0.000 
0628 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2600.8  45.0  17.0  0.000 
0629 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2604.1  44.9  17.0  0.000 
0630 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2604.1  45.0  17.0  0.000 
0631 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.7  45.0  17.0  0.000 
0632 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2598.8  45.0  17.0  0.000 
0633 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2587.4  45.0  17.0  0.000 
0634 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2593.1  45.0  17.0  0.000 
0635 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.5  45.0  17.0  0.000 
0636 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2602.0  45.0  17.0  0.000 
0637 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2602.8  45.0  17.0  0.000 
0638 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2600.4  45.0  17.0  0.000 
0639 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2598.3  44.9  17.0  0.000 
0640 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2600.5  44.9  17.0  0.000 
0641 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2603.0  44.9  17.0  0.000 
0642 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2602.2  45.0  17.0  0.000 
0643 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2605.9  45.0  17.0  0.000 
0644 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.2  45.0  17.0  0.000 
0645 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2590.5  45.0  17.0  0.000 
0646 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2587.3  45.0  17.0  0.000 
0647 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2574.8  45.0  17.0  0.000 
0648 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2573.1  45.0  17.0  0.000 
0649 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2569.6  45.0  17.0  0.000 
0650 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2576.9  45.0  17.0  0.000 
0651 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2602.0  45.0  17.0  0.000 
0652 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2601.1  45.0  17.0  0.000 
0653 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2596.5  45.0  17.0  0.000 
0654 0.00D 0.00D 0.00D 0.00D 0.00D 0.00D 4°41'18''  74°4'33''  2591.5  45.0  17.0  0.000 
